Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard,Scorecard Link
Zimbabwe,Bangladesh,Zimbabwe,7 wickets,Harare,"Apr 7, 2001",1702,https://www.espncricinfo.com/series/bangladesh-tour-of-zimbabwe-2000-01-62182/zimbabwe-vs-bangladesh-1st-odi-64712/full-scorecard
India,Australia,Australia,4 wickets,Margao,"Apr 6, 2001",1701,https://www.espncricinfo.com/series/australia-tour-of-india-2000-01-61425/india-vs-australia-5th-odi-64711/full-scorecard
India,Australia,Australia,93 runs,Visakhapatnam,"Apr 3, 2001",1700,https://www.espncricinfo.com/series/australia-tour-of-india-2000-01-61425/india-vs-australia-4th-odi-64710/full-scorecard
India,Australia,India,118 runs,Indore,"Mar 31, 2001",1699,https://www.espncricinfo.com/series/australia-tour-of-india-2000-01-61425/india-vs-australia-3rd-odi-64709/full-scorecard
India,Australia,Australia,8 wickets,Pune,"Mar 28, 2001",1698,https://www.espncricinfo.com/series/australia-tour-of-india-2000-01-61425/india-vs-australia-2nd-odi-64708/full-scorecard
Sri Lanka,England,Sri Lanka,10 wickets,Colombo (SSC),"Mar 27, 2001",1697,https://www.espncricinfo.com/series/england-tour-of-sri-lanka-2000-01-61786/sri-lanka-vs-england-3rd-odi-64707/full-scorecard
Sri Lanka,England,Sri Lanka,66 runs,Colombo (RPS),"Mar 25, 2001",1695,https://www.espncricinfo.com/series/england-tour-of-sri-lanka-2000-01-61786/sri-lanka-vs-england-2nd-odi-64705/full-scorecard
India,Australia,India,60 runs,Bengaluru,"Mar 25, 2001",1696,https://www.espncricinfo.com/series/australia-tour-of-india-2000-01-61425/india-vs-australia-1st-odi-64706/full-scorecard
Sri Lanka,England,Sri Lanka,5 wickets,Dambulla,"Mar 23, 2001",1694,https://www.espncricinfo.com/series/england-tour-of-sri-lanka-2000-01-61786/sri-lanka-vs-england-1st-odi-64704/full-scorecard
New Zealand,Pakistan,New Zealand,4 wickets,Dunedin,"Feb 28, 2001",1693,https://www.espncricinfo.com/series/pakistan-tour-of-new-zealand-2000-01-61501/new-zealand-vs-pakistan-5th-odi-64703/full-scorecard
New Zealand,Pakistan,New Zealand,138 runs,Christchurch,"Feb 25, 2001",1692,https://www.espncricinfo.com/series/pakistan-tour-of-new-zealand-2000-01-61501/new-zealand-vs-pakistan-4th-odi-64702/full-scorecard
New Zealand,Pakistan,Pakistan,28 runs,Wellington,"Feb 22, 2001",1691,https://www.espncricinfo.com/series/pakistan-tour-of-new-zealand-2000-01-61501/new-zealand-vs-pakistan-3rd-odi-64701/full-scorecard
New Zealand,Pakistan,New Zealand,6 wickets,Napier,"Feb 20, 2001",1690,https://www.espncricinfo.com/series/pakistan-tour-of-new-zealand-2000-01-61501/new-zealand-vs-pakistan-2nd-odi-64700/full-scorecard
New Zealand,Pakistan,Pakistan,6 wickets,Auckland,"Feb 17-18, 2001",1689,https://www.espncricinfo.com/series/pakistan-tour-of-new-zealand-2000-01-61501/new-zealand-vs-pakistan-1st-odi-64699/full-scorecard
New Zealand,Sri Lanka,New Zealand,13 runs,Christchurch,"Feb 11, 2001",1688,https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-2000-01-61622/new-zealand-vs-sri-lanka-5th-odi-64698/full-scorecard
Australia,West Indies,Australia,39 runs,Melbourne,"Feb 9, 2001",1687,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-west-indies-2nd-final-65614/full-scorecard
New Zealand,Sri Lanka,Sri Lanka,3 runs,Hamilton,"Feb 8, 2001",1686,https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-2000-01-61622/new-zealand-vs-sri-lanka-4th-odi-64697/full-scorecard
Australia,West Indies,Australia,134 runs,Sydney,"Feb 7, 2001",1685,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-west-indies-1st-final-65613/full-scorecard
New Zealand,Sri Lanka,Sri Lanka,9 wickets,Auckland,"Feb 6, 2001",1684,https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-2000-01-61622/new-zealand-vs-sri-lanka-3rd-odi-64696/full-scorecard
Australia,Zimbabwe,Australia,1 run,Perth,"Feb 4, 2001",1683,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-zimbabwe-12th-match-65612/full-scorecard
New Zealand,Sri Lanka,Sri Lanka,3 wickets,Wellington,"Feb 3, 2001",1682,https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-2000-01-61622/new-zealand-vs-sri-lanka-2nd-odi-64695/full-scorecard
West Indies,Zimbabwe,West Indies,44 runs,Perth,"Feb 2, 2001",1681,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/west-indies-vs-zimbabwe-11th-match-65611/full-scorecard
New Zealand,Sri Lanka,Sri Lanka,61 runs,Napier,"Jan 31, 2001",1680,https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-2000-01-61622/new-zealand-vs-sri-lanka-1st-odi-64694/full-scorecard
Australia,Zimbabwe,Australia,6 wickets,Hobart,"Jan 30, 2001",1679,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-zimbabwe-10th-match-65610/full-scorecard
Australia,Zimbabwe,Australia,86 runs,Sydney,"Jan 28, 2001",1678,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-zimbabwe-9th-match-65609/full-scorecard
Australia,West Indies,Australia,10 wickets,Adelaide,"Jan 26, 2001",1677,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-west-indies-8th-match-65608/full-scorecard
West Indies,Zimbabwe,West Indies,77 runs,Adelaide,"Jan 25, 2001",1676,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/west-indies-vs-zimbabwe-7th-match-65607/full-scorecard
West Indies,Zimbabwe,Zimbabwe,47 runs,Sydney,"Jan 23, 2001",1675,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/west-indies-vs-zimbabwe-6th-match-65606/full-scorecard
Australia,Zimbabwe,Australia,8 wickets,Melbourne,"Jan 21, 2001",1674,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-zimbabwe-5th-match-65605/full-scorecard
South Africa,Sri Lanka,Sri Lanka,4 runs,Johannesburg,"Jan 17, 2001",1673,https://www.espncricinfo.com/series/sri-lanka-tour-of-south-africa-2000-01-61601/south-africa-vs-sri-lanka-6th-odi-64693/full-scorecard
Australia,West Indies,Australia,28 runs,Sydney,"Jan 17, 2001",1672,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-west-indies-4th-match-65604/full-scorecard
South Africa,Sri Lanka,South Africa,5 wickets,Bloemfontein,"Jan 14, 2001",1671,https://www.espncricinfo.com/series/sri-lanka-tour-of-south-africa-2000-01-61601/south-africa-vs-sri-lanka-5th-odi-64692/full-scorecard
Australia,West Indies,Australia,9 wickets,Brisbane,"Jan 14, 2001",1670,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-west-indies-3rd-match-65603/full-scorecard
West Indies,Zimbabwe,West Indies,1 wicket,Brisbane,"Jan 13, 2001",1669,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/west-indies-vs-zimbabwe-2nd-match-65602/full-scorecard
South Africa,Sri Lanka,South Africa,99 runs,Cape Town,"Jan 11, 2001",1668,https://www.espncricinfo.com/series/sri-lanka-tour-of-south-africa-2000-01-61601/south-africa-vs-sri-lanka-4th-odi-64691/full-scorecard
Australia,West Indies,Australia,74 runs,Melbourne,"Jan 11, 2001",1667,https://www.espncricinfo.com/series/carlton-series-2000-01-61080/australia-vs-west-indies-1st-match-65601/full-scorecard
South Africa,Sri Lanka,South Africa,8 wickets,Paarl,"Jan 9, 2001",1666,https://www.espncricinfo.com/series/sri-lanka-tour-of-south-africa-2000-01-61601/south-africa-vs-sri-lanka-3rd-odi-64690/full-scorecard
New Zealand,Zimbabwe,Zimbabwe,1 wicket,Auckland,"Jan 7, 2001",1665,https://www.espncricinfo.com/series/zimbabwe-tour-of-new-zealand-2000-01-62003/new-zealand-vs-zimbabwe-3rd-odi-64689/full-scorecard
New Zealand,Zimbabwe,New Zealand,8 wickets,Wellington,"Jan 4, 2001",1664,https://www.espncricinfo.com/series/zimbabwe-tour-of-new-zealand-2000-01-62003/new-zealand-vs-zimbabwe-2nd-odi-64688/full-scorecard
New Zealand,Zimbabwe,Zimbabwe,70 runs,Taupo,"Jan 2, 2001",1663,https://www.espncricinfo.com/series/zimbabwe-tour-of-new-zealand-2000-01-62003/new-zealand-vs-zimbabwe-1st-odi-64687/full-scorecard
New Zealand,India,New Zealand,35 runs,Napier,"Dec 29, 2002",1927,https://www.espncricinfo.com/series/india-tour-of-new-zealand-2002-03-62325/new-zealand-vs-india-2nd-odi-64814/full-scorecard
New Zealand,India,New Zealand,3 wickets,Auckland,"Dec 26, 2002",1926,https://www.espncricinfo.com/series/india-tour-of-new-zealand-2002-03-62325/new-zealand-vs-india-1st-odi-64813/full-scorecard
Australia,Sri Lanka,Australia,142 runs,Perth,"Dec 22, 2002",1925,https://www.espncricinfo.com/series/vb-series-2002-03-61122/australia-vs-sri-lanka-5th-match-65633/full-scorecard
England,Sri Lanka,England,95 runs,Perth,"Dec 20, 2002",1924,https://www.espncricinfo.com/series/vb-series-2002-03-61122/england-vs-sri-lanka-4th-match-65632/full-scorecard
South Africa,Pakistan,South Africa,34 runs,Cape Town,"Dec 18, 2002",1923,https://www.espncricinfo.com/series/pakistan-tour-of-south-africa-2002-03-61468/south-africa-vs-pakistan-5th-odi-64812/full-scorecard
England,Sri Lanka,England,43 runs,Brisbane,"Dec 17, 2002",1922,https://www.espncricinfo.com/series/vb-series-2002-03-61122/england-vs-sri-lanka-3rd-match-65631/full-scorecard
South Africa,Pakistan,South Africa,9 wickets,Paarl,"Dec 16, 2002",1921,https://www.espncricinfo.com/series/pakistan-tour-of-south-africa-2002-03-61468/south-africa-vs-pakistan-4th-odi-64811/full-scorecard
Zimbabwe,Kenya,Zimbabwe,9 wickets,Bulawayo,"Dec 15, 2002",1920,https://www.espncricinfo.com/series/kenya-tour-of-zimbabwe-2002-03-62379/zimbabwe-vs-kenya-3rd-odi-64810/full-scorecard
Australia,England,Australia,89 runs,Melbourne,"Dec 15, 2002",1919,https://www.espncricinfo.com/series/vb-series-2002-03-61122/australia-vs-england-2nd-match-65630/full-scorecard
South Africa,Pakistan,South Africa,62 runs,East London,"Dec 13, 2002",1918,https://www.espncricinfo.com/series/pakistan-tour-of-south-africa-2002-03-61468/south-africa-vs-pakistan-3rd-odi-64809/full-scorecard
Australia,England,Australia,7 wickets,Sydney,"Dec 13, 2002",1917,https://www.espncricinfo.com/series/vb-series-2002-03-61122/australia-vs-england-1st-match-65629/full-scorecard
South Africa,Pakistan,Pakistan,182 runs,Gqeberha,"Dec 11, 2002",1916,https://www.espncricinfo.com/series/pakistan-tour-of-south-africa-2002-03-61468/south-africa-vs-pakistan-2nd-odi-64808/full-scorecard
Zimbabwe,Kenya,Zimbabwe,47 runs,Kwekwe,"Dec 11, 2002",1915,https://www.espncricinfo.com/series/kenya-tour-of-zimbabwe-2002-03-62379/zimbabwe-vs-kenya-2nd-odi-64807/full-scorecard
South Africa,Pakistan,South Africa,132 runs,Durban,"Dec 8, 2002",1914,https://www.espncricinfo.com/series/pakistan-tour-of-south-africa-2002-03-61468/south-africa-vs-pakistan-1st-odi-64806/full-scorecard
Zimbabwe,Kenya,no result,-,Harare,"Dec 8, 2002",1913,https://www.espncricinfo.com/series/kenya-tour-of-zimbabwe-2002-03-62379/zimbabwe-vs-kenya-1st-odi-64805/full-scorecard
South Africa,Sri Lanka,South Africa,6 wickets,Bloemfontein,"Dec 6, 2002",1912,https://www.espncricinfo.com/series/sri-lanka-tour-of-south-africa-2002-03-61602/south-africa-vs-sri-lanka-5th-odi-64804/full-scorecard
South Africa,Sri Lanka,South Africa,8 wickets,Kimberley,"Dec 4, 2002",1911,https://www.espncricinfo.com/series/sri-lanka-tour-of-south-africa-2002-03-61602/south-africa-vs-sri-lanka-4th-odi-64803/full-scorecard
Bangladesh,West Indies,West Indies,86 runs,Dhaka,"Dec 3, 2002",1910,https://www.espncricinfo.com/series/west-indies-tour-of-bangladesh-2002-03-61952/bangladesh-vs-west-indies-3rd-odi-64802/full-scorecard
Bangladesh,West Indies,West Indies,84 runs,Dhaka,"Dec 2, 2002",1909,https://www.espncricinfo.com/series/west-indies-tour-of-bangladesh-2002-03-61952/bangladesh-vs-west-indies-2nd-odi-64801/full-scorecard
South Africa,Sri Lanka,Sri Lanka,7 wickets,Benoni,"Dec 1, 2002",1908,https://www.espncricinfo.com/series/sri-lanka-tour-of-south-africa-2002-03-61602/south-africa-vs-sri-lanka-3rd-odi-64800/full-scorecard
Zimbabwe,Pakistan,Pakistan,70 runs,Harare,"Dec 1, 2002",1907,https://www.espncricinfo.com/series/pakistan-tour-of-zimbabwe-2002-03-61491/zimbabwe-vs-pakistan-5th-odi-64799/full-scorecard
Zimbabwe,Pakistan,Pakistan,8 wickets,Harare,"Nov 30, 2002",1906,https://www.espncricinfo.com/series/pakistan-tour-of-zimbabwe-2002-03-61491/zimbabwe-vs-pakistan-4th-odi-64798/full-scorecard
South Africa,Sri Lanka,South Africa,177 runs,Centurion,"Nov 29, 2002",1905,https://www.espncricinfo.com/series/sri-lanka-tour-of-south-africa-2002-03-61602/south-africa-vs-sri-lanka-2nd-odi-64797/full-scorecard
Bangladesh,West Indies,no result,-,Chattogram,"Nov 29, 2002",1904,https://www.espncricinfo.com/series/west-indies-tour-of-bangladesh-2002-03-61952/bangladesh-vs-west-indies-1st-odi-64796/full-scorecard
South Africa,Sri Lanka,South Africa,6 wickets,Johannesburg,"Nov 27, 2002",1903,https://www.espncricinfo.com/series/sri-lanka-tour-of-south-africa-2002-03-61602/south-africa-vs-sri-lanka-1st-odi-64795/full-scorecard
Zimbabwe,Pakistan,Pakistan,48 runs,Harare,"Nov 27, 2002",1902,https://www.espncricinfo.com/series/pakistan-tour-of-zimbabwe-2002-03-61491/zimbabwe-vs-pakistan-3rd-odi-64794/full-scorecard
Zimbabwe,Pakistan,Pakistan,104 runs,Bulawayo,"Nov 24, 2002",1901,https://www.espncricinfo.com/series/pakistan-tour-of-zimbabwe-2002-03-61491/zimbabwe-vs-pakistan-2nd-odi-64793/full-scorecard
India,West Indies,West Indies,135 runs,Vijayawada,"Nov 24, 2002",1900,https://www.espncricinfo.com/series/west-indies-tour-of-india-2002-03-61947/india-vs-west-indies-7th-odi-64792/full-scorecard
Zimbabwe,Pakistan,Pakistan,7 runs,Bulawayo,"Nov 23, 2002",1899,https://www.espncricinfo.com/series/pakistan-tour-of-zimbabwe-2002-03-61491/zimbabwe-vs-pakistan-1st-odi-64791/full-scorecard
India,West Indies,India,3 wickets,Jodhpur,"Nov 21, 2002",1898,https://www.espncricinfo.com/series/west-indies-tour-of-india-2002-03-61947/india-vs-west-indies-6th-odi-64790/full-scorecard
India,West Indies,West Indies,5 wickets,Vadodara,"Nov 18, 2002",1897,https://www.espncricinfo.com/series/west-indies-tour-of-india-2002-03-61947/india-vs-west-indies-5th-odi-64789/full-scorecard
India,West Indies,India,5 wickets,Ahmedabad,"Nov 15, 2002",1896,https://www.espncricinfo.com/series/west-indies-tour-of-india-2002-03-61947/india-vs-west-indies-4th-odi-64788/full-scorecard
India,West Indies,India,81 runs,Rajkot,"Nov 12, 2002",1895,https://www.espncricinfo.com/series/west-indies-tour-of-india-2002-03-61947/india-vs-west-indies-3rd-odi-64787/full-scorecard
India,West Indies,West Indies,7 wickets,Nagpur,"Nov 9, 2002",1894,https://www.espncricinfo.com/series/west-indies-tour-of-india-2002-03-61947/india-vs-west-indies-2nd-odi-64786/full-scorecard
India,West Indies,West Indies,4 wickets,Jamshedpur,"Nov 6, 2002",1893,https://www.espncricinfo.com/series/west-indies-tour-of-india-2002-03-61947/india-vs-west-indies-1st-odi-64785/full-scorecard
South Africa,Bangladesh,South Africa,7 wickets,Kimberley,"Oct 9, 2002",1892,https://www.espncricinfo.com/series/bangladesh-tour-of-south-africa-2002-03-62179/south-africa-vs-bangladesh-3rd-odi-64784/full-scorecard
South Africa,Bangladesh,South Africa,10 wickets,Benoni,"Oct 6, 2002",1891,https://www.espncricinfo.com/series/bangladesh-tour-of-south-africa-2002-03-62179/south-africa-vs-bangladesh-2nd-odi-64783/full-scorecard
South Africa,Bangladesh,South Africa,168 runs,Potchefstroom,"Oct 3, 2002",1890,https://www.espncricinfo.com/series/bangladesh-tour-of-south-africa-2002-03-62179/south-africa-vs-bangladesh-1st-odi-64782/full-scorecard
Sri Lanka,India,no result,-,Colombo (RPS),"Sep 30, 2002",1889,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/sri-lanka-vs-india-final-66195/full-scorecard
Sri Lanka,India,no result,-,Colombo (RPS),"Sep 29, 2002",1888,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/sri-lanka-vs-india-final-66194/full-scorecard
Sri Lanka,Australia,Sri Lanka,7 wickets,Colombo (RPS),"Sep 27, 2002",1887,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/sri-lanka-vs-australia-2nd-semi-final-66193/full-scorecard
India,South Africa,India,10 runs,Colombo (RPS),"Sep 25, 2002",1886,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/india-vs-south-africa-1st-semi-final-66192/full-scorecard
Bangladesh,New Zealand,New Zealand,167 runs,Colombo (SSC),"Sep 23, 2002",1885,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/bangladesh-vs-new-zealand-12th-match-66191/full-scorecard
England,India,India,8 wickets,Colombo (RPS),"Sep 22, 2002",1884,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/england-vs-india-11th-match-66190/full-scorecard
Netherlands,Pakistan,Pakistan,9 wickets,Colombo (SSC),"Sep 21, 2002",1883,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/netherlands-vs-pakistan-10th-match-66189/full-scorecard
Kenya,South Africa,South Africa,176 runs,Colombo (RPS),"Sep 20, 2002",1882,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/kenya-vs-south-africa-9th-match-66188/full-scorecard
Australia,Bangladesh,Australia,9 wickets,Colombo (SSC),"Sep 19, 2002",1881,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/australia-vs-bangladesh-8th-match-66187/full-scorecard
England,Zimbabwe,England,108 runs,Colombo (RPS),"Sep 18, 2002",1880,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/england-vs-zimbabwe-7th-match-66186/full-scorecard
Kenya,West Indies,West Indies,29 runs,Colombo (SSC),"Sep 17, 2002",1879,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/kenya-vs-west-indies-6th-match-66185/full-scorecard
Sri Lanka,Netherlands,Sri Lanka,206 runs,Colombo (RPS),"Sep 16, 2002",1878,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/sri-lanka-vs-netherlands-5th-match-66184/full-scorecard
Australia,New Zealand,Australia,164 runs,Colombo (SSC),"Sep 15, 2002",1877,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/australia-vs-new-zealand-4th-match-66183/full-scorecard
India,Zimbabwe,India,14 runs,Colombo (RPS),"Sep 14, 2002",1876,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/india-vs-zimbabwe-3rd-match-66182/full-scorecard
South Africa,West Indies,South Africa,2 wickets,Colombo (SSC),"Sep 13, 2002",1875,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/south-africa-vs-west-indies-2nd-match-66181/full-scorecard
Sri Lanka,Pakistan,Sri Lanka,8 wickets,Colombo (RPS),"Sep 12, 2002",1874,https://www.espncricinfo.com/series/icc-champions-trophy-2002-03-61114/sri-lanka-vs-pakistan-1st-match-66180/full-scorecard
Australia,Pakistan,no result,-,Nairobi (Gym),"Sep 7, 2002",1873,https://www.espncricinfo.com/series/pso-tri-nation-tournament-2002-61113/australia-vs-pakistan-final-66349/full-scorecard
Kenya,Australia,Australia,5 wickets,Nairobi (Gym),"Sep 5, 2002",1872,https://www.espncricinfo.com/series/pso-tri-nation-tournament-2002-61113/kenya-vs-australia-6th-match-66348/full-scorecard
Australia,Pakistan,Australia,9 wickets,Nairobi (Gym),"Sep 4, 2002",1871,https://www.espncricinfo.com/series/pso-tri-nation-tournament-2002-61113/australia-vs-pakistan-5th-match-66347/full-scorecard
